idJeu;Nom du jeu;Auteur;Éditeur;nb joueurs;âge min;Durée;Type;Notice;Zone plan;Zone bénévole;idZone;À animer;Reçu;Mécanismes;Thèmes;Tags;Description;Image;Logo;Vidéo
1011;Happy City - Grozilla;Airu & Toshiki Sato;Cocktail Games;2 à 5 joueurs;10 ans;45 mn;Tout public;https://www.cocktailgames.com/wp-content/uploads/2022/10/Happy_city_grozilla_regles_1221_BD.pdf;Esplanade-Est 1;;179;non;oui;Cartes;Construction de ville;Construction de ville,Cartes;Happy City - Grozilla est une extension pour le jeu Happy City. Des monstres envahissent votre ville et vont bouleverser son développement !;https://cdn3.philibertnet.com/567017-large_default/happy-city-grozilla.jpg;https://www.cocktailgames.com/wp-content/uploads/2016/02/cocktailgames-logo-retina.png;https://www.youtube.com/watch?v=KYmcknQo-F8
1012;Super Mega Lucky Box;Phil Walker-Harding;Cocktail Games;1 à 6 joueurs;8 ans;30 mn;Ambiance;https://www.cocktailgames.com/wp-content/uploads/2022/02/Regles_SMLB_0122_BD.pdf;Esplanade-Est 1;;179;non;oui;Flip and write;Abstrait;Abstrait,Flip and write;Un jeu trépidant d'un plaisir sans égal ! Dévoilez les chiffres un par un, et rayez les cases correspondantes sur vos cartes. Si vous en obtenez trois à la suite, vous débloquerez des bonus qui vous permettront de rayer plus de cases, de déclencher des bonus encore plus importants et d'augmenter votre score ! Tout le monde joue en même temps, alors on ne s'ennuie jamais ! Pour gagner, il vous faudra un peu de stratégie et un peu de Super Mega Chance ! Un jeu simple, gratifiant et super fun !;https://cdn1.philibertnet.com/552782-large_default/super-mega-lucky-box.jpg;https://www.cocktailgames.com/wp-content/uploads/2016/02/cocktailgames-logo-retina.png;https://www.cocktailgames.com/regle-video-super-mega-lucky-box/
1013;Maudit Mot Dit;Nathalie Saunier, Rémi Saunier, Laurent Prin;Cocktail Games;3 à 6 joueurs;12 ans;30 mn;Ambiance;https://www.cocktailgames.com/wp-content/uploads/2022/02/Maudit_mot_dit_regles_0122_BD.pdf;Esplanade-Est 1;;179;non;oui;Coopératif,Déduction;Devinette, Mot;Devinette, Mot,Coopératif,Déduction;Maudit Mot Dit est un jeu dans lequel vous allez devoir faire deviner un mot en un nombre d'indices imposé ! Mais attention à ce qu'il ne soit pas deviné trop vite, ou pas deviné du tout ! Un jeu très malin dans une magnifique petite boite.;https://cdn1.philibertnet.com/542983-large_default/maudit-mot-dit.jpg;https://www.cocktailgames.com/wp-content/uploads/2016/02/cocktailgames-logo-retina.png;https://www.youtube.com/watch?v=YCilx3YiI8A
1014;Mimtoo Pop Culture;Nicolas Bourgoin;Cocktail Games;4 à 10 joueurs;10 ans;45 mn;Ambiance;https://www.cocktailgames.com/wp-content/uploads/2022/03/Mimtoo_pop_culture_regles_BD.pdf;Esplanade-Est 1;;179;non;oui;Mîmes;Devinettes, Personnages et Actions;Devinettes, Personnages et Actions,Mîmes;Mimez et bruitez des phrases uniques et détonantes, en mélangeant les personnages et les actions ! 100% clins d’œil pop culture : Yoda qui est sapé comme jamais… Un gremlin qui a les yeux couleur menthe à l’eau… Des centaines de références hilarantes à retrouver !;https://cdn1.philibertnet.com/553641-large_default/mimtoo-pop-culture.jpg;https://www.cocktailgames.com/wp-content/uploads/2016/02/cocktailgames-logo-retina.png;https://www.youtube.com/watch?v=bK3Gy2dAqG0
1015;Inflexibles : Afrique du Nord;Trevor Benjamin, David Thompson;Nut’s Publishing ;2 joueurs;14 ans;45 mn;Experts;https://www.play-in.com/pdf/rules_games/inflexibles_-_afrique_du_nord_regles_fr.pdf;Esplanade-Centre 5;Esplanade-Centre 5a;216;oui;oui;Affrontement,Cartes,Deck building;Guerre, Histoire;Guerre, Histoire,Affrontement,Cartes,Deck building;Dans Inflexibles : Afrique du Nord vous commandez un groupe de spécialiste de la guerre du désert ou une unité de l’armée italienne conventionnelle. Au travers d’une série de mission, vous devrez lutter pour prendre, tenir ou détruire des objectifs stratégiques.;https://cdn3.philibertnet.com/555436-large_default/inflexibles-afrique-du-nord.jpg;https://www.nutspublishing.com/eshop/image/cache/data/logo/logo_nuts-230x230.jpg;https://www.youtube.com/watch?v=5jh7dhsmJds
1016;Not Alone;Ghislain Masson;Geek Attitude Games;2 à 7 joueurs;10 ans;45 mn;Initiés;https://cdn.1j1ju.com/medias/f5/68/d2-not-alone-regle.pdf;Antigone-Sud 4;Antigone-Sud 4c;208;oui;oui;Asymétrie,Cartes,Deck building,Gestion de main,Programmation;Fantastique, Survie;Fantastique, Survie,Asymétrie,Cartes,Deck building,Gestion de main,Programmation;Nous sommes au 25e siècle. Vous êtes membre d'une expédition intergalactique qui a fait naufrage sur une mystérieuse planète nommée Artemia. En attendant le vaisseau de secours, vous commencez à explorer la planète, mais une entité extraterrestre détecte votre odeur et commence à vous chasser. Vous n'êtes pas seul ! Survivrez-vous aux dangers d'Artemia ?;https://cdn2.philibertnet.com/360099-thickbox_default/not-alone.jpg;https://www.geekattitudegames.com/wp-content/uploads/2018/12/logo-site-1.png;https://cdn.1j1ju.com/medias/f5/68/d2-not-alone-regle.pdf
1017;Sub Terra 2;Tim Pinder;Nut’s Publishing ;1 à 6 joueurs;14 ans;45 mn;Tout public;https://www.dropbox.com/s/l8kp30u9zlaegmp/ST2_Inferno-Regles-PRINT-V6.pdf?dl=0;Esplanade-Centre 5;Esplanade-Centre 5a;216;oui;oui;Coopératif,Exploration,Pose de tuiles;Temple, Volcan, Trésor (Artefact);Temple, Volcan, Trésor (Artefact),Coopératif,Exploration,Pose de tuiles;Sub Terra 2 est un jeu coopératif pour un à six joueurs. Vous devez travailler ensemble pour explorer le temple, déverrouillez le sanctuaire et vous échappez avec l’artefact légendaire.;https://cdn1.philibertnet.com/569290-large_default/sub-terra-ii.jpg;https://www.nutspublishing.com/eshop/image/cache/data/logo/logo_nuts-230x230.jpg;https://www.youtube.com/watch?v=wl_KrybhdnI
1021;Voyageurs du Tigre du Sud;SJ Macdonald , Shem Phillips;Pixie Games;1 à 4 joueurs;12 ans;75 mn;Experts;https://www.pixiegames.fr/index.php?controller=attachment&id_attachment=265;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Exploration,Gestion de ressources,Majorité,Pose d'ouvriers,Pose d’ouvriers dés;Médiéval;Médiéval,Exploration,Gestion de ressources,Majorité,Pose d'ouvriers,Pose d’ouvriers dés;Voyageurs du Tigre du Sud se déroule à l'apogée du Califat Abbasside, vers l'an 820. Dans la peau de courageux explorateurs, cartographes et astronomes, les joueurs partent de Bagdad pour cartographier les terres, les étendues d'eau et les cieux environnants. Les joueurs doivent gérer avec soin leur caravane d'Ouvriers et leur équipement, tout en transmettant régulièrement leurs découvertes à la Maison de la Sagesse. Réussirez vous à impressionner le calife ou allez-vous perdre votre chemin et succomber à la nature sauvage ?;https://www.ludifolie.com/34366-large_default/voyageurs-du-tigre-du-sud.jpg;https://www.pixiegames.fr/themes/pixie-classic/assets/img/pixiegames_logo.png;https://www.youtube.com/watch?v=W_JigK7yvUI
1023;Rauha;Johannes Goupy, Théo Rivière;Grrre Games;2 à 5 joueurs;10 ans;45 mn;Tout public;https://www.grrre-games.com/wp-content/uploads/2022/11/GG012_RULES_240x240.pdf;Esplanade-Ouest 3;Esplanade-Ouest 3a;219;oui;oui;Pose de tuiles;Chamanisme;Chamanisme,Pose de tuiles;Rauha est un jeu de draft dans lequel les joueurs incarnent de vénérables Chamans ayant pour objectif de sculpter l’environnement afin d’en faire un berceau d’énergie, garant de la sérénité et de l’harmonie pour les siècles à venir.;https://www.grrre-games.com/wp-content/uploads/2022/10/GG012_boite_3D_droite.png;https://www.grrre-games.com/wp-content/uploads/2019/01/gg_logo_blanc_juin_2018-01.png;https://www.youtube.com/watch?v=Q1eOvNmf5QQ
1025;Durian;Masato Uesugi;Oink Games;2 à 7 joueurs;7 ans;20 mn;Tout public;https://www.youtube.com/watch?v=C-xjE7M8dS4;Antigone-Sud 4;Antigone-Sud 4c;208;oui;oui;Bluff,Cartes,Paris,Stop ou encore;Inventaire, Fruits;Inventaire, Fruits,Bluff,Cartes,Paris,Stop ou encore;Durian est un jeu de bluff et de paris. C'est la folie au magasin de fruits. Est-ce qu'il est y aura assez de fruits pour honorer toutes les commandes ? Le gérant Gorille ne laissera passer aucune erreur de ses employés.;https://www.pixiegames.fr/3784-large_default/durian.jpg;https://cf.geekdo-images.com/gFvFfiTTQdDLYCZY5fpNyg__itemrep/img/TsVn2_P8NX3F5INlblEIVUkSbYo=/fit-in/246x300/filters:strip_icc()/pic4137364.jpg;https://www.youtube.com/watch?v=C-xjE7M8dS4
1026;Scout;Kei Kajino;Oink Games;2 à 5 joueurs;9 ans;20 mn;Tout public;https://www.youtube.com/watch?v=EI84LTDZQxQ;Antigone-Sud 4;Antigone-Sud 4c;208;oui;oui;Cartes,Combinaison,Gestion de main;Cirque;Cirque,Cartes,Combinaison,Gestion de main;Vous venez d'être nommé directeur de cirque. À l'aide des membres de votre troupe de cirque, vous devez préparer un spectacle et pour combler les lacunes de votre équipe, vous devez essayer de recruter les membres des autres troupes ! En recrutant un seul membre, vous pouvez déclencher une réaction en chaîne qui vous aidera à faire une représentation qu'aucun autre cirque ne pourra égaler. Allez-vous préparer votre représentation avec les membres actuels de votre troupe ou bien essaierez vous de recruter d'autres membres ? À vous de faire les bons choix dans ce jeu de cartes effréné !;https://cdn2.philibertnet.com/533273-thickbox_default/scout.jpg;https://cf.geekdo-images.com/gFvFfiTTQdDLYCZY5fpNyg__itemrep/img/TsVn2_P8NX3F5INlblEIVUkSbYo=/fit-in/246x300/filters:strip_icc()/pic4137364.jpg;https://www.youtube.com/watch?v=EI84LTDZQxQ
1027;Speed Bac Jaune;;Editions Napoléon;2 à 7 joueurs;10 ans;15 mn;Ambiance;https://vimeo.com/751580360?embedded=true&source=vimeo_logo&owner=10418399;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Cartes;Humour;Humour,Cartes;Le p'tit bac en super Rapide ! Débarrassez-vous de vos lettres en répondant plus vite que les autres à des thèmes hilarants ! Des centaines de thèmes drôles & décalés (C'est mou, Ça finit en 'ette', Un loisir de grand-père, On le dit quand on marche dans une crotte, ...) Stimule la répartie et l'humour ! Un jeu d'ambiance drôle mais pas vulgaire.;https://www.pixiegames.fr/4279-large_default/speedbac-jaune.jpg;https://media1.sebio.fr/c/4595-medium_default/xnapoleon-editions.jpg.pagespeed.ic.VMv_ramTfy.webp;https://vimeo.com/751580360?embedded=true&source=vimeo_logo&owner=10418399
1028;3 Chouettes Mots;Rich Coombes, Dan Penn;Big Potato Games;4 à 10 joueurs;10 ans;30 mn;Ambiance;https://www.didacto.com/index.php?controller=attachment&id_attachment=3286;Esplanade-Ouest 3;Esplanade-Ouest 3b;217;oui;oui;Déduction,Parcours;Secret, Indice;Secret, Indice,Déduction,Parcours;Dans 3 Chouettes Mots, gagnez des points en écrivant des mots-indices astucieux et en trouvant ce que l’autre équipe a écrit. Soyez malin, évitez les mots trop évidents, mais ne soyez pas trop obscurs non plus, ou votre partenaire ne trouvera pas le mot secret !;https://cdn3.philibertnet.com/554971-thickbox_default/3-chouettes-mots.jpg;https://cdn.shopify.com/s/files/1/0525/4565/0856/files/big-potato-logo-hr_26556f52-a999-41e1-8b7d-9ab0b99811f3.png;https://www.youtube.com/watch?v=YtatgMtTnnI
1029;Lotta Rome;Evgeny Petrov;Lifestyle boardgames;2 à 5 joueurs;8 ans;30 mn;Tout public;https://www.youtube.com/watch?app=desktop&v=LUOODFIpu0g;Esplanade-Ouest 3;Esplanade-Ouest 3a;219;oui;oui;Pose de tuiles;Chute de Rome;Chute de Rome,Pose de tuiles;Jouez le rôle d’un des chefs de clan se partageant les terres de l’Empire romain. Échangez des territoires avec d’autres joueurs et anticipez leurs préférences à votre avantage. Faites les bons choix pour obtenir des gemmes et les meilleures terres.;https://blackrockgames.fr/upload/cache/id:bkEZEkCLSyAAAAAAAARmSQw480h320.jpeg;https://lifestyle-boardgames.fr/assets/layouts/lifestyle/img/logo.png;https://www.youtube.com/watch?app=desktop&v=LUOODFIpu0g
1030;Affamés;Julien Moncel (Julk);Auzou;1 à 4 joueurs;7 ans;30 mn;Enfants;https://static.fnac-static.com/multimedia/editorial/pdf/9791039506960.pdf;Esplanade-Est 4;Esplanade-Est 4b;225;oui;oui;Coopératif,Gestion de ressources;Monstres;Monstres,Coopératif,Gestion de ressources;Des créatures affamées rôdent autour du village… Saurez-vous les nourrir avant qu’elles ne forcent la porte et saccagent tout ? Découvrez un jeu coopératif de gestion de ressources qui comprend plusieurs niveaux de difficulté et des variantes de jeu pour prolonger le plaisir et l’adapter à tous les joueurs ! ;https://www.auzou.fr/5913-pdt_540/grands-jeux-affames.jpg;https://www.auzou.fr/img/prestashop-logo-1624440119.jpg;https://www.youtube.com/watch?v=Q6N6AsNNrDc
1031;Le Prince des Ours;Johannes Goupy, Gilles Lasfargues;Auzou;2 à 4 joueurs;5 ans;30 mn;Enfants;https://www.youtube.com/watch?v=2pwOT_pkXvc;Esplanade-Est 4;Esplanade-Est 4b;225;oui;oui;Équilibre;Animaux;Animaux,Équilibre;Sois le plus rapide de la banquise pour être couronné Prince des ours ! Dans ce jeu de rapidité, les enfants doivent pêcher les poissons le plus rapidement possible pour nourrir leurs ours. Celui qui arrivera à récupérer le Prince des ours en premier gagne la partie !;https://www.auzou.fr/5601-pdt_540/le-prince-des-ours.jpg;https://www.auzou.fr/img/prestashop-logo-1624440119.jpg;https://www.youtube.com/watch?v=2pwOT_pkXvc
1032;A Tâtons !;Théo Rivière;Auzou;1 à 4 joueurs;4 ans;30 mn;Enfants;https://www.youtube.com/watch?v=EjO1WpzW0q4;Esplanade-Est 4;Esplanade-Est 4b;225;oui;oui;Course;Lutins, Ogres;Lutins, Ogres,Course;Une nuit par an, tous les Lutins de la forêt magique se rassemblent pour une grande course à tâtons. Mais attention, cette année, le grand Ogre s’est invité à la fête ! Découvre 2 modes de jeu, soit tous ensemble contre l’Ogre, soit une course effrénée entre Lutins !;https://www.auzou.fr/5592-pdt_540/a-tatons-.jpg;https://www.auzou.fr/img/prestashop-logo-1624440119.jpg;https://www.youtube.com/watch?v=EjO1WpzW0q4
1033;Coral;Tangi Tabuteau;2 Tomatoes;1 à 4 joueurs;8 ans;30 mn;Tout public;https://s3.amazonaws.com/geekdo-files.com/bgg337989?response-content-disposition=inline%3B%20filename%3D%22Rules_ENG.pdf%22&response-content-type=application%2Fpdf&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAJYFNCT7FKCE4O6TA%2F20230326%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20230326T174209Z&X-Amz-SignedHeaders=host&X-Amz-Expires=120&X-Amz-Signature=314a234405f72b911bc56913de531455a060dbb168ae20457d2f82c522228cd6;Antigone-Nord 1;Antigone-Nord 1a;229;oui;oui;Majorité,Pose de tuiles;Océans;Océans,Majorité,Pose de tuiles;Dans Coral, les joueurs développent ensemble un récif corallien, tout en rivalisant pour placer leurs propres espèces le plus près possible du sommet, où elles peuvent absorber la lumière du soleil qui leur donne vie.;https://cdn3.philibertnet.com/565838-thickbox_default/coral.jpg;https://2tomatoesgames.com/img/logo-1641219904.jpg;https://www.youtube.com/watch?v=CnF_rTYsELk
1034;Safari Splash!;Oliver Cereto, Clémentine Descamps;2 Tomatoes;2 à 5 joueurs;6 ans;10 mn;Enfants;https://s3.amazonaws.com/geekdo-files.com/bgg338395?response-content-disposition=inline%3B%20filename%3D%22regles_fr.pdf%22&response-content-type=application%2Fpdf&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAJYFNCT7FKCE4O6TA%2F20230326%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20230326T174405Z&X-Amz-SignedHeaders=host&X-Amz-Expires=120&X-Amz-Signature=937b1b57c12061a41ea7535e8f7b679f99f2ea499a7bd0e88931350de4f9e050;Antigone-Nord 1;Antigone-Nord 1a;229;oui;oui;Cartes,Pose de tuiles,Temps réel;Safari;Safari,Cartes,Pose de tuiles,Temps réel;Descendez en radeau une rivière tumultueuse au cœur de la savane. Prenez en photo vos animaux préférés, mais évitez ceux que vous n’aimez pas ! Attention – SPLASH, un tourbillon ! Tout va si vite !;https://2tomatoesgames.com/681-thickbox_default/safari-splash.jpg;https://2tomatoesgames.com/img/logo-1641219904.jpg;
1035;Alien - Le Destin du Nostromo;Scott Rogers;Ravensburger;1 à 5 joueurs;10 ans;60 mn;Tout public;https://www.youtube.com/watch?v=R6qYgBPzlE8;Esplanade-Centre 4;;185;non;oui;Coopératif,Pouvoir;Science-Fiction;Science-Fiction,Coopératif,Pouvoir;Un extraterrestre nous traque à bord du Nostromo, et le commandant en second Kane est mort. L'équipage restant et moi travaillons ensemble pour réparer le vaisseau et faire ce que nous pouvons pour survivre. Je ne sais pas si nous allons y arriver. L'Alien est grand, rapide et mortel, et pourrait nous attendre juste derrière la prochaine écoutille...;https://cdn.ravensburger.de/images/produktseiten/1024/27346.jpg;https://cf.geekdo-images.com/FNjyvxby-tnAx1UfqVNwPw__itemrep/img/MxPK4J_urbgkUdEEL9XmE2SewdQ=/fit-in/246x300/filters:strip_icc()/pic417413.jpg;https://www.youtube.com/watch?v=R6qYgBPzlE8
1036;El Dorado;Reiner Knizia;Ravensburger;2 à 4 joueurs;10 ans;120 mn;Initiés;https://regle.escaleajeux.fr/cveld_rg.pdf;Esplanade-Centre 4;;185;non;oui;Cartes,Course,Deck building,Exploration,Pose de tuiles;Aventure;Aventure,Cartes,Course,Deck building,Exploration,Pose de tuiles;Au cœur de la forêt sud-américaine se cache la mythique El Dorado. À vous d’engager la meilleur équipe, d’acheter le bon équipement et de planifier intelligemment votre itinéraire pour l'atteindre. Oserez vous vous aventurer à la cité d’or ?;https://cdn2.philibertnet.com/573470-thickbox_default/la-course-vers-el-dorado.jpg;https://cf.geekdo-images.com/FNjyvxby-tnAx1UfqVNwPw__itemrep/img/MxPK4J_urbgkUdEEL9XmE2SewdQ=/fit-in/246x300/filters:strip_icc()/pic417413.jpg;https://www.youtube.com/watch?v=Hht8_LLcfh8
1037;Fire Tower;Samuel Bryant, Gwen Ruelle;Runaway Parade Games;2 à 4 joueurs;14 ans;30 mn;Initiés;https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=5565;Antigone-Nord 1;Antigone-Nord 1b;230;oui;oui;Affrontement,Pose d’ouvriers dés;Nature;Nature,Affrontement,Pose d’ouvriers dés;Fire Tower est un jeu compétitif où les joueurs doivent combattre le feu par le feu. Vos seuls objectifs sont de protéger votre propre tour et de propager le feu vers vos adversaires.;https://cdn2.philibertnet.com/527484-thickbox_default/fire-tower.jpg;https://images.squarespace-cdn.com/content/v1/5afc5c6be2ccd15d50b0f819/535ae20d-9f07-4ba5-9324-b88d70b7ab76/LogoColor.png?format=1500w;https://www.youtube.com/watch?v=g_OZfcwk4O0
